USER_ID,USER_NAME,ROLE,PROJECT_ID,PROJECT_NAME,ALLOCATION_START,ALLOCATION_END,ACTIVITY,MON_HRS,TUE_HRS,WED_HRS,THUR_HRS,FRI_HRS,SAT_HRS,Q1,Q2,Q3,Q4,Q5,USER_COMMENTS
281,Clim Adaway,architect,,,,,,,,,,,,,,,,,
282,Erasmus Jeannard,admin,5370.0,Viva,2024-07-11,2028-02-02,Automating repetitive tasks,11.0,11.0,4.0,5.0,7.0,10.0,5.0,4.0,2.0,2.0,2.0,in lectus pellentesque at nulla suspendisse potenti cras
283,Nancy Shankster,intern,,,,,,,,,,,,,,,,,
284,Rozalin Konmann,admin,7847.0,Stronghold,2023-06-28,2027-05-19,Conducting a network security audit,11.0,8.0,9.0,7.0,6.0,3.0,4.0,1.0,3.0,3.0,1.0,phasellus sit amet erat nulla tempus vivamus in felis
285,Gabriello O'Sheils,intern,,,,,,,,,,,,,,,,,
286,Barney Bartkiewicz,architect,,,,,,,,,,,,,,,,,
287,Rolando Wreight,intern,4280.0,Konklux,2024-05-24,2026-10-10,Conducting a network security audit,5.0,10.0,7.0,9.0,11.0,12.0,3.0,5.0,2.0,3.0,2.0,ac diam cras pellentesque volutpat dui maecenas
287,Rolando Wreight,intern,4980.0,Voyatouch,2025-05-24,2027-04-11,Conducting a network security audit,5.0,10.0,7.0,9.0,11.0,12.0,3.0,5.0,2.0,3.0,2.0,ac diam cras pellentesque volutpat dui maecenas
287,Rolando Wreight,intern,4801.0,Regrant,2023-10-04,2026-01-30,Conducting a network security audit,5.0,10.0,7.0,9.0,11.0,12.0,3.0,5.0,2.0,3.0,2.0,ac diam cras pellentesque volutpat dui maecenas
287,Rolando Wreight,intern,4280.0,Konklux,2024-05-24,2026-10-10,Performing code reviews,12.0,8.0,5.0,12.0,9.0,3.0,3.0,5.0,2.0,3.0,2.0,ac diam cras pellentesque volutpat dui maecenas
287,Rolando Wreight,intern,4980.0,Voyatouch,2025-05-24,2027-04-11,Performing code reviews,12.0,8.0,5.0,12.0,9.0,3.0,3.0,5.0,2.0,3.0,2.0,ac diam cras pellentesque volutpat dui maecenas
287,Rolando Wreight,intern,4801.0,Regrant,2023-10-04,2026-01-30,Performing code reviews,12.0,8.0,5.0,12.0,9.0,3.0,3.0,5.0,2.0,3.0,2.0,ac diam cras pellentesque volutpat dui maecenas
287,Rolando Wreight,intern,4280.0,Konklux,2024-05-24,2026-10-10,Testing a website,7.0,11.0,11.0,12.0,10.0,5.0,3.0,5.0,2.0,3.0,2.0,ac diam cras pellentesque volutpat dui maecenas
287,Rolando Wreight,intern,4980.0,Voyatouch,2025-05-24,2027-04-11,Testing a website,7.0,11.0,11.0,12.0,10.0,5.0,3.0,5.0,2.0,3.0,2.0,ac diam cras pellentesque volutpat dui maecenas
287,Rolando Wreight,intern,4801.0,Regrant,2023-10-04,2026-01-30,Testing a website,7.0,11.0,11.0,12.0,10.0,5.0,3.0,5.0,2.0,3.0,2.0,ac diam cras pellentesque volutpat dui maecenas
287,Rolando Wreight,intern,4280.0,Konklux,2024-05-24,2026-10-10,Conducting a network security audit,5.0,10.0,7.0,9.0,11.0,12.0,5.0,1.0,5.0,5.0,1.0,
287,Rolando Wreight,intern,4980.0,Voyatouch,2025-05-24,2027-04-11,Conducting a network security audit,5.0,10.0,7.0,9.0,11.0,12.0,5.0,1.0,5.0,5.0,1.0,
287,Rolando Wreight,intern,4801.0,Regrant,2023-10-04,2026-01-30,Conducting a network security audit,5.0,10.0,7.0,9.0,11.0,12.0,5.0,1.0,5.0,5.0,1.0,
287,Rolando Wreight,intern,4280.0,Konklux,2024-05-24,2026-10-10,Performing code reviews,12.0,8.0,5.0,12.0,9.0,3.0,5.0,1.0,5.0,5.0,1.0,
287,Rolando Wreight,intern,4980.0,Voyatouch,2025-05-24,2027-04-11,Performing code reviews,12.0,8.0,5.0,12.0,9.0,3.0,5.0,1.0,5.0,5.0,1.0,
287,Rolando Wreight,intern,4801.0,Regrant,2023-10-04,2026-01-30,Performing code reviews,12.0,8.0,5.0,12.0,9.0,3.0,5.0,1.0,5.0,5.0,1.0,
287,Rolando Wreight,intern,4280.0,Konklux,2024-05-24,2026-10-10,Testing a website,7.0,11.0,11.0,12.0,10.0,5.0,5.0,1.0,5.0,5.0,1.0,
287,Rolando Wreight,intern,4980.0,Voyatouch,2025-05-24,2027-04-11,Testing a website,7.0,11.0,11.0,12.0,10.0,5.0,5.0,1.0,5.0,5.0,1.0,
287,Rolando Wreight,intern,4801.0,Regrant,2023-10-04,2026-01-30,Testing a website,7.0,11.0,11.0,12.0,10.0,5.0,5.0,1.0,5.0,5.0,1.0,
287,Rolando Wreight,intern,4280.0,Konklux,2024-05-24,2026-10-10,Conducting a network security audit,5.0,10.0,7.0,9.0,11.0,12.0,1.0,3.0,3.0,2.0,4.0,ante ipsum primis in faucibus orci luctus et ultrices posuere
287,Rolando Wreight,intern,4980.0,Voyatouch,2025-05-24,2027-04-11,Conducting a network security audit,5.0,10.0,7.0,9.0,11.0,12.0,1.0,3.0,3.0,2.0,4.0,ante ipsum primis in faucibus orci luctus et ultrices posuere
287,Rolando Wreight,intern,4801.0,Regrant,2023-10-04,2026-01-30,Conducting a network security audit,5.0,10.0,7.0,9.0,11.0,12.0,1.0,3.0,3.0,2.0,4.0,ante ipsum primis in faucibus orci luctus et ultrices posuere
287,Rolando Wreight,intern,4280.0,Konklux,2024-05-24,2026-10-10,Performing code reviews,12.0,8.0,5.0,12.0,9.0,3.0,1.0,3.0,3.0,2.0,4.0,ante ipsum primis in faucibus orci luctus et ultrices posuere
287,Rolando Wreight,intern,4980.0,Voyatouch,2025-05-24,2027-04-11,Performing code reviews,12.0,8.0,5.0,12.0,9.0,3.0,1.0,3.0,3.0,2.0,4.0,ante ipsum primis in faucibus orci luctus et ultrices posuere
287,Rolando Wreight,intern,4801.0,Regrant,2023-10-04,2026-01-30,Performing code reviews,12.0,8.0,5.0,12.0,9.0,3.0,1.0,3.0,3.0,2.0,4.0,ante ipsum primis in faucibus orci luctus et ultrices posuere
287,Rolando Wreight,intern,4280.0,Konklux,2024-05-24,2026-10-10,Testing a website,7.0,11.0,11.0,12.0,10.0,5.0,1.0,3.0,3.0,2.0,4.0,ante ipsum primis in faucibus orci luctus et ultrices posuere
287,Rolando Wreight,intern,4980.0,Voyatouch,2025-05-24,2027-04-11,Testing a website,7.0,11.0,11.0,12.0,10.0,5.0,1.0,3.0,3.0,2.0,4.0,ante ipsum primis in faucibus orci luctus et ultrices posuere
287,Rolando Wreight,intern,4801.0,Regrant,2023-10-04,2026-01-30,Testing a website,7.0,11.0,11.0,12.0,10.0,5.0,1.0,3.0,3.0,2.0,4.0,ante ipsum primis in faucibus orci luctus et ultrices posuere
288,Willie Damper,intern,1032.0,Bytecard,2024-01-09,2028-01-28,Troubleshooting network connectivity issues,8.0,6.0,11.0,3.0,3.0,9.0,3.0,2.0,3.0,1.0,4.0,duis bibendum morbi non quam nec dui luctus rutrum
289,Ferne Elcock,intern,7701.0,Mat Lam Tam,2026-05-31,2025-11-18,Configuring virtual machines,10.0,5.0,5.0,4.0,7.0,10.0,5.0,3.0,5.0,1.0,3.0,lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi
290,Reagan Ormesher,intern,,,,,,,,,,,,,,,,,
291,Shantee Cortese,architect,,,,,,,,,,,,,,,,,
292,Reeta Curl,intern,,,,,,,,,,,,,,,,,
293,Kit Screwton,intern,2950.0,Zathin,2024-04-13,2026-07-11,Conducting a network security audit,9.0,9.0,3.0,8.0,8.0,5.0,3.0,3.0,4.0,1.0,2.0,
293,Kit Screwton,intern,5021.0,Toughjoyfax,2026-03-20,2025-04-21,Conducting a network security audit,9.0,9.0,3.0,8.0,8.0,5.0,3.0,3.0,4.0,1.0,2.0,
293,Kit Screwton,intern,2950.0,Zathin,2024-04-13,2026-07-11,Documenting software requirements,11.0,3.0,5.0,8.0,4.0,11.0,3.0,3.0,4.0,1.0,2.0,
293,Kit Screwton,intern,5021.0,Toughjoyfax,2026-03-20,2025-04-21,Documenting software requirements,11.0,3.0,5.0,8.0,4.0,11.0,3.0,3.0,4.0,1.0,2.0,
293,Kit Screwton,intern,2950.0,Zathin,2024-04-13,2026-07-11,Conducting a network security audit,9.0,9.0,3.0,8.0,8.0,5.0,4.0,4.0,4.0,3.0,4.0,
293,Kit Screwton,intern,5021.0,Toughjoyfax,2026-03-20,2025-04-21,Conducting a network security audit,9.0,9.0,3.0,8.0,8.0,5.0,4.0,4.0,4.0,3.0,4.0,
293,Kit Screwton,intern,2950.0,Zathin,2024-04-13,2026-07-11,Documenting software requirements,11.0,3.0,5.0,8.0,4.0,11.0,4.0,4.0,4.0,3.0,4.0,
293,Kit Screwton,intern,5021.0,Toughjoyfax,2026-03-20,2025-04-21,Documenting software requirements,11.0,3.0,5.0,8.0,4.0,11.0,4.0,4.0,4.0,3.0,4.0,
294,Elton Scopyn,intern,1902.0,Regrant,2023-11-30,2025-07-21,Training employees on a new software system,9.0,11.0,12.0,3.0,7.0,7.0,5.0,5.0,1.0,3.0,5.0,vitae nisl aenean lectus pellentesque eget nunc donec quis
295,Malissa Kingman,architect,1032.0,Bytecard,2024-11-18,2026-11-03,technical support,8.0,7.0,6.0,10.0,4.0,6.0,5.0,2.0,2.0,4.0,5.0,
295,Malissa Kingman,architect,6830.0,Flowdesk,2026-03-04,2024-12-24,technical support,8.0,7.0,6.0,10.0,4.0,6.0,5.0,2.0,2.0,4.0,5.0,
295,Malissa Kingman,architect,1402.0,Bigtax,2024-04-22,2026-04-26,technical support,8.0,7.0,6.0,10.0,4.0,6.0,5.0,2.0,2.0,4.0,5.0,
295,Malissa Kingman,architect,1032.0,Bytecard,2024-11-18,2026-11-03,Integrating third-party APIs,10.0,6.0,9.0,5.0,12.0,8.0,5.0,2.0,2.0,4.0,5.0,
295,Malissa Kingman,architect,6830.0,Flowdesk,2026-03-04,2024-12-24,Integrating third-party APIs,10.0,6.0,9.0,5.0,12.0,8.0,5.0,2.0,2.0,4.0,5.0,
295,Malissa Kingman,architect,1402.0,Bigtax,2024-04-22,2026-04-26,Integrating third-party APIs,10.0,6.0,9.0,5.0,12.0,8.0,5.0,2.0,2.0,4.0,5.0,
295,Malissa Kingman,architect,1032.0,Bytecard,2024-11-18,2026-11-03,Creating a mobile app prototype,4.0,11.0,7.0,8.0,5.0,5.0,5.0,2.0,2.0,4.0,5.0,
295,Malissa Kingman,architect,6830.0,Flowdesk,2026-03-04,2024-12-24,Creating a mobile app prototype,4.0,11.0,7.0,8.0,5.0,5.0,5.0,2.0,2.0,4.0,5.0,
295,Malissa Kingman,architect,1402.0,Bigtax,2024-04-22,2026-04-26,Creating a mobile app prototype,4.0,11.0,7.0,8.0,5.0,5.0,5.0,2.0,2.0,4.0,5.0,
295,Malissa Kingman,architect,1032.0,Bytecard,2024-11-18,2026-11-03,technical support,8.0,7.0,6.0,10.0,4.0,6.0,3.0,4.0,2.0,2.0,5.0,
295,Malissa Kingman,architect,6830.0,Flowdesk,2026-03-04,2024-12-24,technical support,8.0,7.0,6.0,10.0,4.0,6.0,3.0,4.0,2.0,2.0,5.0,
295,Malissa Kingman,architect,1402.0,Bigtax,2024-04-22,2026-04-26,technical support,8.0,7.0,6.0,10.0,4.0,6.0,3.0,4.0,2.0,2.0,5.0,
295,Malissa Kingman,architect,1032.0,Bytecard,2024-11-18,2026-11-03,Integrating third-party APIs,10.0,6.0,9.0,5.0,12.0,8.0,3.0,4.0,2.0,2.0,5.0,
295,Malissa Kingman,architect,6830.0,Flowdesk,2026-03-04,2024-12-24,Integrating third-party APIs,10.0,6.0,9.0,5.0,12.0,8.0,3.0,4.0,2.0,2.0,5.0,
295,Malissa Kingman,architect,1402.0,Bigtax,2024-04-22,2026-04-26,Integrating third-party APIs,10.0,6.0,9.0,5.0,12.0,8.0,3.0,4.0,2.0,2.0,5.0,
295,Malissa Kingman,architect,1032.0,Bytecard,2024-11-18,2026-11-03,Creating a mobile app prototype,4.0,11.0,7.0,8.0,5.0,5.0,3.0,4.0,2.0,2.0,5.0,
295,Malissa Kingman,architect,6830.0,Flowdesk,2026-03-04,2024-12-24,Creating a mobile app prototype,4.0,11.0,7.0,8.0,5.0,5.0,3.0,4.0,2.0,2.0,5.0,
295,Malissa Kingman,architect,1402.0,Bigtax,2024-04-22,2026-04-26,Creating a mobile app prototype,4.0,11.0,7.0,8.0,5.0,5.0,3.0,4.0,2.0,2.0,5.0,
295,Malissa Kingman,architect,1032.0,Bytecard,2024-11-18,2026-11-03,technical support,8.0,7.0,6.0,10.0,4.0,6.0,5.0,1.0,2.0,5.0,3.0,parturient montes nascetur ridiculus mus vivamus vestibulum sagittis
295,Malissa Kingman,architect,6830.0,Flowdesk,2026-03-04,2024-12-24,technical support,8.0,7.0,6.0,10.0,4.0,6.0,5.0,1.0,2.0,5.0,3.0,parturient montes nascetur ridiculus mus vivamus vestibulum sagittis
295,Malissa Kingman,architect,1402.0,Bigtax,2024-04-22,2026-04-26,technical support,8.0,7.0,6.0,10.0,4.0,6.0,5.0,1.0,2.0,5.0,3.0,parturient montes nascetur ridiculus mus vivamus vestibulum sagittis
295,Malissa Kingman,architect,1032.0,Bytecard,2024-11-18,2026-11-03,Integrating third-party APIs,10.0,6.0,9.0,5.0,12.0,8.0,5.0,1.0,2.0,5.0,3.0,parturient montes nascetur ridiculus mus vivamus vestibulum sagittis
295,Malissa Kingman,architect,6830.0,Flowdesk,2026-03-04,2024-12-24,Integrating third-party APIs,10.0,6.0,9.0,5.0,12.0,8.0,5.0,1.0,2.0,5.0,3.0,parturient montes nascetur ridiculus mus vivamus vestibulum sagittis
295,Malissa Kingman,architect,1402.0,Bigtax,2024-04-22,2026-04-26,Integrating third-party APIs,10.0,6.0,9.0,5.0,12.0,8.0,5.0,1.0,2.0,5.0,3.0,parturient montes nascetur ridiculus mus vivamus vestibulum sagittis
295,Malissa Kingman,architect,1032.0,Bytecard,2024-11-18,2026-11-03,Creating a mobile app prototype,4.0,11.0,7.0,8.0,5.0,5.0,5.0,1.0,2.0,5.0,3.0,parturient montes nascetur ridiculus mus vivamus vestibulum sagittis
295,Malissa Kingman,architect,6830.0,Flowdesk,2026-03-04,2024-12-24,Creating a mobile app prototype,4.0,11.0,7.0,8.0,5.0,5.0,5.0,1.0,2.0,5.0,3.0,parturient montes nascetur ridiculus mus vivamus vestibulum sagittis
295,Malissa Kingman,architect,1402.0,Bigtax,2024-04-22,2026-04-26,Creating a mobile app prototype,4.0,11.0,7.0,8.0,5.0,5.0,5.0,1.0,2.0,5.0,3.0,parturient montes nascetur ridiculus mus vivamus vestibulum sagittis
296,Janey Prazer,intern,2860.0,Sonsing,2023-12-08,2024-06-21,Creating a mobile app prototype,8.0,7.0,9.0,4.0,7.0,7.0,5.0,5.0,2.0,2.0,4.0,
296,Janey Prazer,intern,1430.0,Y-Solowarm,2023-12-16,2025-12-04,Creating a mobile app prototype,8.0,7.0,9.0,4.0,7.0,7.0,5.0,5.0,2.0,2.0,4.0,
296,Janey Prazer,intern,2860.0,Sonsing,2023-12-08,2024-06-21,Analyzing data,9.0,5.0,5.0,10.0,12.0,6.0,5.0,5.0,2.0,2.0,4.0,
296,Janey Prazer,intern,1430.0,Y-Solowarm,2023-12-16,2025-12-04,Analyzing data,9.0,5.0,5.0,10.0,12.0,6.0,5.0,5.0,2.0,2.0,4.0,
296,Janey Prazer,intern,2860.0,Sonsing,2023-12-08,2024-06-21,Creating a mobile app prototype,8.0,7.0,9.0,4.0,7.0,7.0,5.0,3.0,1.0,4.0,1.0,
296,Janey Prazer,intern,1430.0,Y-Solowarm,2023-12-16,2025-12-04,Creating a mobile app prototype,8.0,7.0,9.0,4.0,7.0,7.0,5.0,3.0,1.0,4.0,1.0,
296,Janey Prazer,intern,2860.0,Sonsing,2023-12-08,2024-06-21,Analyzing data,9.0,5.0,5.0,10.0,12.0,6.0,5.0,3.0,1.0,4.0,1.0,
296,Janey Prazer,intern,1430.0,Y-Solowarm,2023-12-16,2025-12-04,Analyzing data,9.0,5.0,5.0,10.0,12.0,6.0,5.0,3.0,1.0,4.0,1.0,
297,Vidovik Coger,architect,2460.0,Regrant,2026-01-18,2027-04-22,Collaborating with cross-functional teams,3.0,12.0,12.0,3.0,8.0,8.0,2.0,3.0,2.0,1.0,2.0,
297,Vidovik Coger,architect,4970.0,Cookley,2024-03-10,2025-09-22,Collaborating with cross-functional teams,3.0,12.0,12.0,3.0,8.0,8.0,2.0,3.0,2.0,1.0,2.0,
297,Vidovik Coger,architect,5270.0,Fintone,2023-07-06,2025-08-17,Collaborating with cross-functional teams,3.0,12.0,12.0,3.0,8.0,8.0,2.0,3.0,2.0,1.0,2.0,
297,Vidovik Coger,architect,2460.0,Regrant,2026-01-18,2027-04-22,Implementing a cybersecurity solution,5.0,5.0,11.0,4.0,11.0,9.0,2.0,3.0,2.0,1.0,2.0,
297,Vidovik Coger,architect,4970.0,Cookley,2024-03-10,2025-09-22,Implementing a cybersecurity solution,5.0,5.0,11.0,4.0,11.0,9.0,2.0,3.0,2.0,1.0,2.0,
297,Vidovik Coger,architect,5270.0,Fintone,2023-07-06,2025-08-17,Implementing a cybersecurity solution,5.0,5.0,11.0,4.0,11.0,9.0,2.0,3.0,2.0,1.0,2.0,
297,Vidovik Coger,architect,2460.0,Regrant,2026-01-18,2027-04-22,Automating repetitive tasks,9.0,9.0,8.0,3.0,12.0,7.0,2.0,3.0,2.0,1.0,2.0,
297,Vidovik Coger,architect,4970.0,Cookley,2024-03-10,2025-09-22,Automating repetitive tasks,9.0,9.0,8.0,3.0,12.0,7.0,2.0,3.0,2.0,1.0,2.0,
297,Vidovik Coger,architect,5270.0,Fintone,2023-07-06,2025-08-17,Automating repetitive tasks,9.0,9.0,8.0,3.0,12.0,7.0,2.0,3.0,2.0,1.0,2.0,
297,Vidovik Coger,architect,2460.0,Regrant,2026-01-18,2027-04-22,Collaborating with cross-functional teams,3.0,12.0,12.0,3.0,8.0,8.0,2.0,2.0,3.0,3.0,5.0,
297,Vidovik Coger,architect,4970.0,Cookley,2024-03-10,2025-09-22,Collaborating with cross-functional teams,3.0,12.0,12.0,3.0,8.0,8.0,2.0,2.0,3.0,3.0,5.0,
297,Vidovik Coger,architect,5270.0,Fintone,2023-07-06,2025-08-17,Collaborating with cross-functional teams,3.0,12.0,12.0,3.0,8.0,8.0,2.0,2.0,3.0,3.0,5.0,
297,Vidovik Coger,architect,2460.0,Regrant,2026-01-18,2027-04-22,Implementing a cybersecurity solution,5.0,5.0,11.0,4.0,11.0,9.0,2.0,2.0,3.0,3.0,5.0,
297,Vidovik Coger,architect,4970.0,Cookley,2024-03-10,2025-09-22,Implementing a cybersecurity solution,5.0,5.0,11.0,4.0,11.0,9.0,2.0,2.0,3.0,3.0,5.0,
297,Vidovik Coger,architect,5270.0,Fintone,2023-07-06,2025-08-17,Implementing a cybersecurity solution,5.0,5.0,11.0,4.0,11.0,9.0,2.0,2.0,3.0,3.0,5.0,
297,Vidovik Coger,architect,2460.0,Regrant,2026-01-18,2027-04-22,Automating repetitive tasks,9.0,9.0,8.0,3.0,12.0,7.0,2.0,2.0,3.0,3.0,5.0,
297,Vidovik Coger,architect,4970.0,Cookley,2024-03-10,2025-09-22,Automating repetitive tasks,9.0,9.0,8.0,3.0,12.0,7.0,2.0,2.0,3.0,3.0,5.0,
297,Vidovik Coger,architect,5270.0,Fintone,2023-07-06,2025-08-17,Automating repetitive tasks,9.0,9.0,8.0,3.0,12.0,7.0,2.0,2.0,3.0,3.0,5.0,
297,Vidovik Coger,architect,2460.0,Regrant,2026-01-18,2027-04-22,Collaborating with cross-functional teams,3.0,12.0,12.0,3.0,8.0,8.0,2.0,4.0,5.0,2.0,3.0,
297,Vidovik Coger,architect,4970.0,Cookley,2024-03-10,2025-09-22,Collaborating with cross-functional teams,3.0,12.0,12.0,3.0,8.0,8.0,2.0,4.0,5.0,2.0,3.0,
297,Vidovik Coger,architect,5270.0,Fintone,2023-07-06,2025-08-17,Collaborating with cross-functional teams,3.0,12.0,12.0,3.0,8.0,8.0,2.0,4.0,5.0,2.0,3.0,
297,Vidovik Coger,architect,2460.0,Regrant,2026-01-18,2027-04-22,Implementing a cybersecurity solution,5.0,5.0,11.0,4.0,11.0,9.0,2.0,4.0,5.0,2.0,3.0,
297,Vidovik Coger,architect,4970.0,Cookley,2024-03-10,2025-09-22,Implementing a cybersecurity solution,5.0,5.0,11.0,4.0,11.0,9.0,2.0,4.0,5.0,2.0,3.0,
297,Vidovik Coger,architect,5270.0,Fintone,2023-07-06,2025-08-17,Implementing a cybersecurity solution,5.0,5.0,11.0,4.0,11.0,9.0,2.0,4.0,5.0,2.0,3.0,
297,Vidovik Coger,architect,2460.0,Regrant,2026-01-18,2027-04-22,Automating repetitive tasks,9.0,9.0,8.0,3.0,12.0,7.0,2.0,4.0,5.0,2.0,3.0,
297,Vidovik Coger,architect,4970.0,Cookley,2024-03-10,2025-09-22,Automating repetitive tasks,9.0,9.0,8.0,3.0,12.0,7.0,2.0,4.0,5.0,2.0,3.0,
297,Vidovik Coger,architect,5270.0,Fintone,2023-07-06,2025-08-17,Automating repetitive tasks,9.0,9.0,8.0,3.0,12.0,7.0,2.0,4.0,5.0,2.0,3.0,
298,Nilson Francino,intern,2960.0,Flowdesk,2025-04-19,2025-11-10,Analyzing data,7.0,10.0,11.0,7.0,8.0,7.0,1.0,2.0,5.0,4.0,3.0,quis turpis sed ante vivamus tortor duis mattis egestas
298,Nilson Francino,intern,1032.0,Bytecard,2024-11-12,2026-06-27,Analyzing data,7.0,10.0,11.0,7.0,8.0,7.0,1.0,2.0,5.0,4.0,3.0,quis turpis sed ante vivamus tortor duis mattis egestas
298,Nilson Francino,intern,2960.0,Flowdesk,2025-04-19,2025-11-10,Training employees on a new software system,5.0,9.0,8.0,10.0,9.0,6.0,1.0,2.0,5.0,4.0,3.0,quis turpis sed ante vivamus tortor duis mattis egestas
298,Nilson Francino,intern,1032.0,Bytecard,2024-11-12,2026-06-27,Training employees on a new software system,5.0,9.0,8.0,10.0,9.0,6.0,1.0,2.0,5.0,4.0,3.0,quis turpis sed ante vivamus tortor duis mattis egestas
298,Nilson Francino,intern,2960.0,Flowdesk,2025-04-19,2025-11-10,Analyzing data,7.0,10.0,11.0,7.0,8.0,7.0,5.0,5.0,3.0,3.0,5.0,
298,Nilson Francino,intern,1032.0,Bytecard,2024-11-12,2026-06-27,Analyzing data,7.0,10.0,11.0,7.0,8.0,7.0,5.0,5.0,3.0,3.0,5.0,
298,Nilson Francino,intern,2960.0,Flowdesk,2025-04-19,2025-11-10,Training employees on a new software system,5.0,9.0,8.0,10.0,9.0,6.0,5.0,5.0,3.0,3.0,5.0,
298,Nilson Francino,intern,1032.0,Bytecard,2024-11-12,2026-06-27,Training employees on a new software system,5.0,9.0,8.0,10.0,9.0,6.0,5.0,5.0,3.0,3.0,5.0,
299,Cooper Maciocia,intern,,,,,,,,,,,,,,,,,
300,Raina Gregg,intern,4910.0,Sub-Ex,2023-10-20,2027-11-18,Developing a new software,4.0,8.0,7.0,11.0,11.0,4.0,5.0,3.0,3.0,1.0,4.0,ornare consequat lectus in est risus auctor sed tristique in
301,Karie Springtorp,intern,4230.0,Voyatouch,2025-05-13,2026-08-23,Conducting a network security audit,12.0,7.0,10.0,5.0,11.0,12.0,5.0,2.0,3.0,1.0,4.0,
302,Halsey Andrassy,intern,7767.0,Voyatouch,2024-02-10,2027-09-04,Integrating third-party APIs,4.0,9.0,4.0,9.0,9.0,6.0,2.0,4.0,3.0,2.0,4.0,
303,Rolph Paschek,admin,,,,,,,,,,,,,,,,,
304,Danny Coda,architect,,,,,,,,,,,,,,,,,
305,Lilia Blonfield,architect,4370.0,Job,2026-02-16,2028-02-04,Troubleshooting network connectivity issues,9.0,9.0,8.0,11.0,9.0,11.0,5.0,2.0,2.0,2.0,3.0,
306,Kaylil Sawell,intern,,,,,,,,,,,,,,,,,
307,Caye Giercke,intern,,,,,,,,,,,,,,,,,
308,Ax Cortez,intern,4780.0,Solarbreeze,2023-08-01,2027-10-18,Implementing a cybersecurity solution,6.0,12.0,3.0,9.0,11.0,7.0,4.0,2.0,1.0,3.0,1.0,
309,Myles Eichmann,architect,,,,,,,,,,,,,,,,,
310,Ulysses Spyvye,intern,,,,,,,,,,,,,,,,,
311,Mable Klassman,architect,,,,,,,,,,,,,,,,,
312,Celle Copnall,intern,6501.0,Vagram,2024-10-10,2026-01-08,Optimizing database performance,3.0,12.0,5.0,5.0,11.0,3.0,2.0,1.0,3.0,3.0,4.0,duis mattis egestas metus aenean fermentum donec ut mauris eget
313,Veronike Vignal,intern,,,,,,,,,,,,,,,,,
314,Lyndsie Izkoveski,intern,6410.0,Bamity,2024-03-25,2026-12-12,Performing code reviews,9.0,6.0,3.0,11.0,3.0,3.0,4.0,3.0,4.0,1.0,2.0,
314,Lyndsie Izkoveski,intern,6150.0,Span,2023-09-12,2025-03-02,Performing code reviews,9.0,6.0,3.0,11.0,3.0,3.0,4.0,3.0,4.0,1.0,2.0,
314,Lyndsie Izkoveski,intern,6410.0,Bamity,2024-03-25,2026-12-12,technical support,3.0,3.0,9.0,10.0,3.0,6.0,4.0,3.0,4.0,1.0,2.0,
314,Lyndsie Izkoveski,intern,6150.0,Span,2023-09-12,2025-03-02,technical support,3.0,3.0,9.0,10.0,3.0,6.0,4.0,3.0,4.0,1.0,2.0,
314,Lyndsie Izkoveski,intern,6410.0,Bamity,2024-03-25,2026-12-12,Performing code reviews,9.0,6.0,3.0,11.0,3.0,3.0,2.0,5.0,3.0,2.0,1.0,quis odio consequat varius integer ac leo
314,Lyndsie Izkoveski,intern,6150.0,Span,2023-09-12,2025-03-02,Performing code reviews,9.0,6.0,3.0,11.0,3.0,3.0,2.0,5.0,3.0,2.0,1.0,quis odio consequat varius integer ac leo
314,Lyndsie Izkoveski,intern,6410.0,Bamity,2024-03-25,2026-12-12,technical support,3.0,3.0,9.0,10.0,3.0,6.0,2.0,5.0,3.0,2.0,1.0,quis odio consequat varius integer ac leo
314,Lyndsie Izkoveski,intern,6150.0,Span,2023-09-12,2025-03-02,technical support,3.0,3.0,9.0,10.0,3.0,6.0,2.0,5.0,3.0,2.0,1.0,quis odio consequat varius integer ac leo
315,Alonso Greve,architect,2041.0,Flowdesk,2026-04-22,2027-10-15,Documenting software requirements,11.0,5.0,9.0,10.0,8.0,3.0,3.0,2.0,1.0,3.0,3.0,orci luctus et ultrices posuere
316,Langston Beetles,admin,,,,,,,,,,,,,,,,,
317,Danielle Ovesen,admin,,,,,,,,,,,,,,,,,
318,Lamont Dauney,architect,4250.0,Bitchip,2024-10-01,2026-12-30,Training employees on a new software system,3.0,7.0,6.0,9.0,5.0,7.0,5.0,3.0,1.0,2.0,5.0,
319,Annetta Lidster,architect,,,,,,,,,,,,,,,,,
320,Dell Skett,admin,5490.0,Lotlux,2024-06-14,2026-04-18,Troubleshooting network connectivity issues,12.0,10.0,8.0,3.0,11.0,10.0,1.0,5.0,1.0,4.0,4.0,
321,Charmian Ivanitsa,architect,,,,,,,,,,,,,,,,,
322,Ferne Bondesen,architect,,,,,,,,,,,,,,,,,
323,Elsworth Walentynowicz,intern,6930.0,Zamit,2024-02-02,2027-09-07,Testing a website,11.0,5.0,4.0,6.0,8.0,6.0,3.0,4.0,5.0,1.0,1.0,mauris ullamcorper purus sit amet nulla quisque arcu libero
324,Cart Veelers,intern,1690.0,Kanlam,2024-12-05,2027-05-05,Performing code reviews,8.0,11.0,11.0,3.0,3.0,6.0,1.0,1.0,4.0,1.0,5.0,duis at velit eu est
